x,t=3.60e+02s,t=7.20e+02s,t=3.60e+03s,t=2.16e+04s
6.472945891783567045e-03,1.885663339285053112e+20,5.798239849969981850e+21,1.707136369370242084e+23,2.350516139388967437e+23
6.505010020040080145e-03,1.787673273579948605e+20,5.602505843443221135e+21,1.688845182265470768e+23,2.329146968692406186e+23
6.488977955911823595e-03,1.836036335784368865e+20,5.699600421599582355e+21,1.697982014768693264e+23,2.339831546856611617e+23
6.521042084168336694e-03,1.740545799248184607e+20,5.506936435521160741e+21,1.679725819978315559e+23,2.318462386236620108e+23
6.505010020040080145e-03,1.787674601619544146e+20,5.602506840722525651e+21,1.688845179024788087e+23,2.329146959325845206e+23
6.537074148296593244e-03,1.694622237618824479e+20,5.412869757176934040e+21,1.670623885196349827e+23,2.307777808757193861e+23
6.521042084168336694e-03,1.740547095972492083e+20,5.506937420483168043e+21,1.679725816687807567e+23,2.318462376783529629e+23
6.553106212424849794e-03,1.649872983354899169e+20,5.320284631219278184e+21,1.661539331566627916e+23,2.297093236240684532e+23
6.537074148296593244e-03,1.694623503723593728e+20,5.412870729936347857e+21,1.670623881855162227e+23,2.307777799216366596e+23
6.569138276553106344e-03,1.606269125277642260e+20,5.229160132055404642e+21,1.652472112287357275e+23,2.286408668673492512e+23
6.553106212424849794e-03,1.649874219521630208e+20,5.320285591890369184e+21,1.661539328173888630e+23,2.297093226610895073e+23
6.585170340681362894e-03,1.563782431071074386e+20,5.139475583538371232e+21,1.643422180109435913e+23,2.275724106041854106e+23
6.569138276553106344e-03,1.606270332173849068e+20,5.229161080751982117e+21,1.652472108842182477e+23,2.286408658953488606e+23
6.601202404809619444e-03,1.522385332295598080e+20,5.051210556817214013e+21,1.634389487337981818e+23,2.265039548331838858e+23
6.585170340681362894e-03,1.563783609350536233e+20,5.139476520373795684e+21,1.643422176610925003e+23,2.275724096230365048e+23
6.617234468937875994e-03,1.482050909705130148e+20,4.964344868190119002e+21,1.625373985833892226e+23,2.254354995529359273e+23
6.601202404809619444e-03,1.522386482598608568e+20,5.051211481904375136e+21,1.634389483785220103e+23,2.265039538427566762e+23
6.633266533066132543e-03,1.442752878862416118e+20,4.878858576961031111e+21,1.616375627015390149e+23,2.243670447620161767e+23
6.617234468937875994e-03,1.482052032658747228e+20,4.964345781641428337e+21,1.625373982225945885e+23,2.254354985530981089e+23
6.649298597194389093e-03,1.404465576047212954e+20,4.794731983299893264e+21,1.607394361859591362e+23,2.232985904589826991e+23
6.633266533066132543e-03,1.442753975080702444e+20,4.878859478888393736e+21,1.616375623351310599e+23,2.243670437526329612e+23
6.665330661322644776e-03,1.367163944452113531e+20,4.711945626106995933e+21,1.598430140904088850e+23,2.222301366423776553e+23
6.649298597194389093e-03,1.404466646131475907e+20,4.794732873814732964e+21,1.607394358138413913e+23,2.232985894399164799e+23
6.681362725450901326e-03,1.330823520660833731e+20,4.630480280881623728e+21,1.589482914248518785e+23,2.211616833107261601e+23
6.665330661322644776e-03,1.367164988991139512e+20,4.711946505320221639e+21,1.598430137124830356e+23,2.222301356134888794e+23
6.697394789579157875e-03,1.295420421403929149e+20,4.550316957595326743e+21,1.580552631556167455e+23,2.200932304625376585e+23
6.681362725450901326e-03,1.330824540231122780e+20,4.630481148903613792e+21,1.589482910410179997e+23,2.211616822718719192e+23
6.713426853707414425e-03,1.260931330586860749e+20,4.471436898570121773e+21,1.571639242055558386e+23,2.190247780963043487e+23
6.697394789579157875e-03,1.295421416569921208e+20,4.550317814535937851e+21,1.580552627657727646e+23,2.200932294135723600e+23
6.729458917835670975e-03,1.227333486585512264e+20,4.393821576361914401e+21,1.562742694542068322e+23,2.179563262105026917e+23
6.713426853707414425e-03,1.260932301901163397e+20,4.471437744538671645e+21,1.571639238095983744e+23,2.190247770370797826e+23
6.745490981963927525e-03,1.194604669804274975e+20,4.317452691649389396e+21,1.553862937379542873e+23,2.168878748035920691e+23
6.729458917835670975e-03,1.227334434589120922e+20,4.393822411467171299e+21,1.562742690520301211e+23,2.179563251408674604e+23
6.761523046092184075e-03,1.162723190491892613e+20,4.242312171128679825e+21,1.544999918501913837e+23,2.158194238740154213e+23
6.745490981963927525e-03,1.194605595026791465e+20,4.317453515999567938e+21,1.553862933294508545e+23,2.168878737233919900e+23
6.777555110220440625e-03,1.131667876810342892e+20,4.168382165414046073e+21,1.536153585414838336e+23,2.147509734201991795e+23
6.761523046092184075e-03,1.162724093451739628e+20,4.242312984831431016e+21,1.544999914352517411e+23,2.158194227830932919e+23
6.793587174348697175e-03,1.101418063152086548e+20,4.095645046944847888e+21,1.527323885197340967e+23,2.136825234405532662e+23
6.777555110220440625e-03,1.131668758014977311e+20,4.168382968576447873e+21,1.536153581199965804e+23,2.147509723183946767e+23
6.809619238476953725e-03,1.071953578701102940e+20,4.024083407899058504e+21,1.518510764503454282e+23,2.126140739334709277e+23
6.793587174348697175e-03,1.101418923098207355e+20,4.095645839673403113e+21,1.527323880915855171e+23,2.136825223277024096e+23
6.825651302605210274e-03,1.043254736233170698e+20,3.953680058113531052e+21,1.509714169563886943e+23,2.115456248973281964e+23
6.809619238476953725e-03,1.071954417874853233e+20,4.024084190299671757e+21,1.518510760154197257e+23,2.126140728094070187e+23
6.841683366733466824e-03,1.015302321150947983e+20,3.884418023011321905e+21,1.500934046187674602e+23,2.104771763304850658e+23
6.825651302605210274e-03,1.043255555110341837e+20,3.953680830291517112e+21,1.509714165145678748e+23,2.115456237618807785e+23
6.857715430861723374e-03,9.880775807494637158e+19,3.816280541536247611e+21,1.492170339763864333e+23,2.094087282312842828e+23
6.841683366733466824e-03,1.015303120197180293e+20,3.884418785071397863e+21,1.500934041699314492e+23,2.104771751834803272e+23
6.873747494989979924e-03,9.615622137076976845e+19,3.749251064094928142e+21,1.483422995263191515e+23,2.083402805980514809e+23
6.857715430861723374e-03,9.880783604204398182e+19,3.816281293582523957e+21,1.492170335204126396e+23,2.094087270725450224e+23
6.889779559118236474e-03,9.357383598019764224e+19,3.683313250506533503e+21,1.474691957239762754e+23,2.072718334290966578e+23
6.873747494989979924e-03,9.615629744493325517e+19,3.749251806230894608e+21,1.483422990630826520e+23,2.083402794273968069e+23
6.905811623246493024e-03,9.105885898370228224e+19,3.618450967960430838e+21,1.465977169832758938e+23,2.062033867227110541e+23
6.889779559118236474e-03,9.357391020506072678e+19,3.683313982835064308e+21,1.474691952533497310e+23,2.072718322463414839e+23
6.921843687374749574e-03,8.860958957905104077e+19,3.554648288981979496e+21,1.457278576768130409e+23,2.051349404771705757e+23
6.905811623246493024e-03,9.105893140195991552e+19,3.618451690583764763e+21,1.465977165051294321e+23,2.062033855276670391e+23
6.937875751503006123e-03,8.622436811670750822e+19,3.491889489406619812e+21,1.448596121360317798e+23,2.040664946907328754e+23
6.921843687374749574e-03,8.860966023247719629e+19,3.554649002001722507e+21,1.457278571910143903e+23,2.051349392696450503e+23
6.953907815631262673e-03,8.390157515577745408e+19,3.430159046362531365e+21,1.439929746513962300e+23,2.029980493616390970e+23
6.937875751503006123e-03,8.622443704617338470e+19,3.491890192923749253e+21,1.448596116424457999e+23,2.040664934705292441e+23
6.969939879759519223e-03,8.163963054010793984e+19,3.369441636261940953e+21,1.431279394725634056e+23,2.019296044881130365e+23
6.953907815631262673e-03,8.390164240126920294e+19,3.430159740477371318e+21,1.439929741498853307e+23,2.029980481285566706e+23
6.985971943887775773e-03,7.943699249415043482e+19,3.309722132801397457e+21,1.422645008085565414e+23,2.008611600683611424e+23
6.969939879759519223e-03,8.163969614074395034e+19,3.369442321074170102e+21,1.431279389629870611e+23,2.019296032419469653e+23
7.002004008016032323e-03,7.729215673820856320e+19,3.250985604971048731e+21,1.414026528279389379e+23,1.997927161005729183e+23
6.985971943887775773e-03,7.943705648819850445e+19,3.309722808410033357e+21,1.422645002907714071e+23,2.008611588089019797e+23
7.018036072144288873e-03,7.520365562269489562e+19,3.193217315073240334e+21,1.405423896589893674e+23,1.987242725829198490e+23
7.002004008016032323e-03,7.729221916310262579e+19,3.250986271474461442e+21,1.414026523017988339e+23,1.997927148276067546e+23
7.034068136272545423e-03,7.317005728102851379e+19,3.136402716750485914e+21,1.396837053898765401e+23,1.976558295135565413e+23
7.018036072144288873e-03,7.520371651505176576e+19,3.193217972569126732e+21,1.405423891243449765e+23,1.987242712962284797e+23
7.050100200400801105e-03,7.118996480081025434e+19,3.080527453023018942e+21,1.388265940688362044e+23,1.965873868906199526e+23
7.034068136272545423e-03,7.317011667666382029e+19,3.136403365335872307e+21,1.396837048465754916e+23,1.976558282129164940e+23
7.066132264529057655e-03,6.926201541291846042e+19,3.025577354336098845e+21,1.379710497043473246e+23,1.955189447122288535e+23
7.050100200400801105e-03,7.119002273475469312e+19,3.080528092794266321e+21,1.388265935167230407e+23,1.965873855758032249e+23
7.082164328657314205e-03,6.738487969817657344e+19,2.971538436617198895e+21,1.371170662653104226e+23,1.944505029764847344e+23
7.066132264529057655e-03,6.926207191943326106e+19,3.025577985388881904e+21,1.379710491432632661e+23,1.955189433830026447e+23
7.098196392785570755e-03,6.555726081124383949e+19,2.918396899343221654e+21,1.362646376812250975e+23,1.933820616814718049e+23
7.082164328657314205e-03,6.738493481076909670e+19,2.971539059046525436e+21,1.371170656950933510e+23,1.944505016326107074e+23
7.114228456913827305e-03,6.377789372139316838e+19,2.866139123617892401e+21,1.354137578423696931e+23,1.923136208252552494e+23
7.098196392785570755e-03,6.555731456268266701e+19,2.918397513243403223e+21,1.362646371017095727e+23,1.933820603227063882e+23
7.130260521042083854e-03,6.204554446984078950e+19,2.814751670259463750e+21,1.345644205999802601e+23,1.912451804058828375e+23
7.114228456913827305e-03,6.377794614372305306e+19,2.866139729082551108e+21,1.354137572533866175e+23,1.923136194513499052e+23
7.146292585170340404e-03,6.035900944329977037e+19,2.764221277898849386e+21,1.337166197664317167e+23,1.901767404213848905e+23
7.130260521042083854e-03,6.204559559439713894e+19,2.814752267381537505e+21,1.345644200013570800e+23,1.912451790165830890e+23
7.162324649298596954e-03,5.871711466343543603e+19,2.714534861088353681e+21,1.328703491154182039e+23,1.891083008697718654e+23
7.146292585170340404e-03,6.035905930072308941e+19,2.764221866770578801e+21,1.337166191579917682e+23,1.901767390164300532e+23
7.178356713426853504e-03,5.711871509190565888e+19,2.665679508421044863e+21,1.320256023821345976e+23,1.880398617490374420e+23
7.162324649298596954e-03,5.871716328368552346e+19,2.714535441801284157e+21,1.328703484969812996e+23,1.891082994488962554e+23
7.194388777555110054e-03,5.556269395067377254e+19,2.617642480660977811e+21,1.311823732634597835e+23,1.869714230571559729e+23
7.178356713426853504e-03,5.711876250427537818e+19,2.665680081066015588e+21,1.320256017535165237e+23,1.880398603119687316e+23
7.210420841683366604e-03,5.404796205728881869e+19,2.570411208884278526e+21,1.303406554181385889e+23,1.859029847920835570e+23
7.194388777555110054e-03,5.556274018380273254e+19,2.617643045328129098e+21,1.311823726244722492e+23,1.869714216036158616e+23
7.226452905811623154e-03,5.257345717483145626e+19,2.523973292631307846e+21,1.295004424669660468e+23,1.848345469517578382e+23
7.210420841683366604e-03,5.404800713917676749e+19,2.570411765663045517e+21,1.303406547685890924e+23,1.859029833217871677e+23
7.242484969939879703e-03,5.113814337623044096e+19,2.478316498069883978e+21,1.286617279929713416e+23,1.837661095340966968e+23
7.226452905811623154e-03,5.257350113285125734e+19,2.523973841610414227e+21,1.295004418066578586e+23,1.848345454644135828e+23
7.258517034068136253e-03,4.974101042265799885e+19,2.433428756169768829e+21,1.278245055416029623e+23,1.826976725369999610e+23
7.242484969939879703e-03,5.113818623714109030e+19,2.478317039337345647e+21,1.286617273217032189e+23,1.837661080294066456e+23
7.274549098196392803e-03,4.838107315572062618e+19,2.389298160888440160e+21,1.269887686209139397e+23,1.816292359583479638e+23
7.258517034068136253e-03,4.974105221261751091e+19,2.433429289812887601e+21,1.278245048591691830e+23,1.826976710146587686e+23
7.290581162324649353e-03,4.705737090316250317e+19,2.345912967368275395e+21,1.261545107017482581e+23,1.805607997960016772e+23
7.274549098196392803e-03,4.838111390029802701e+19,2.389298686993806918e+21,1.269887679271039496e+23,1.816292344180430707e+23
7.306613226452905903e-03,4.576896689780777779e+19,2.303261590145198719e+21,1.253217252179272668e+23,1.794923640478026789e+23
7.290581162324649353e-03,4.705741062735038054e+19,2.345913486021760647e+21,1.261545099963468391e+23,1.805607982374133432e+23
7.322645290581162453e-03,4.451494770947003187e+19,2.261332601368911282e+21,1.244904055664376524e+23,1.784239287115729506e+23
7.306613226452905903e-03,4.576900562603402854e+19,2.303262101431960994e+21,1.253217245007141510e+23,1.794923624706035805e+23
7.338677354709419003e-03,4.329442268956413133e+19,2.220114729034733322e+21,1.236605451076186721e+23,1.773554937851146771e+23
7.322645290581162453e-03,4.451498546560978125e+19,2.261333105373384278e+21,1.244904048371873538e+23,1.784239271154277113e+23
7.354709418837675552e-03,4.210652342815824282e+19,2.179596855227166491e+21,1.228321371653513843e+23,1.762870592662099104e+23
7.338677354709419003e-03,4.329445949695128371e+19,2.220115225840630628e+21,1.236605443661005544e+23,1.773554921696797666e+23
7.370741482965932102e-03,4.095040322321065574e+19,2.139768014375219102e+21,1.220051750272473917e+23,1.752186251526207376e+23
7.354709418837675552e-03,4.210655930959674573e+19,2.179597344917480276e+21,1.228321364113291739e+23,1.762870576311335440e+23
7.386773547094188652e-03,3.982523656173939098e+19,2.100617391519573475e+21,1.211796519448387435e+23,1.741501914420887106e+23
7.370741482965932102e-03,4.095043820098563277e+19,2.139768497032221164e+21,1.220051742604794465e+23,1.752186234975425072e+23
7.402805611222445202e-03,3.873021861267698483e+19,2.062134320591641248e+21,1.203555611337682720e+23,1.730817581323345440e+23
7.386773547094188652e-03,3.982527065762797158e+19,2.100617867224810258e+21,1.211796511650774820e+23,1.741501897666392154e+23
7.418837675350700885e-03,3.766456473116849766e+19,2.024308282704562487e+21,1.195328957739807529e+23,1.720133252210587861e+23
7.402805611222445202e-03,3.873025184795917517e+19,2.062134789425929388e+21,1.203555603407601234e+23,1.730817564361356592e+23
7.434869739478957434e-03,3.662750997407395021e+19,1.987128904456196850e+21,1.187116490099137121e+23,1.709448927059401077e+23
7.418837675350700885e-03,3.766459712663760896e+19,2.024308744747999560e+21,1.195328949674660059e+23,1.720133235037224881e+23
7.450901803607213984e-03,3.561830862644212531e+19,1.950585956244186464e+21,1.178918139506903304e+23,1.698764605846366108e+23
7.434869739478957434e-03,3.662754155004695347e+19,1.987129359788150882e+21,1.187116481896264478e+23,1.709448909670688773e+23
7.466933867735470534e-03,3.463623373872477798e+19,1.914669350593065386e+21,1.170733836703114755e+23,1.688080288547843185e+23
7.450901803607213984e-03,3.561833940276955546e+19,1.950586404943298036e+21,1.178918131163578688e+23,1.698764588238226273e+23
7.482965931863727084e-03,3.368057667450751795e+19,1.879369140493527286e+21,1.162563512078489249e+23,1.677395975139976450e+23
7.466933867735470534e-03,3.463626373480090419e+19,1.914669792737249198e+21,1.170733828216544926e+23,1.688080270716099635e+23
7.498997995991983634e-03,3.275064666853509530e+19,1.844675517753834078e+21,1.154407095676394453e+23,1.666711665598690262e+23
7.482965931863727084e-03,3.368060590927995699e+19,1.879369576159965872e+21,1.162563503445810170e+23,1.677395957080341936e+23
7.515030060120240184e-03,3.184577039481496781e+19,1.810578811363431547e+21,1.146264517194785185e+23,1.656027359899684501e+23
7.498997995991983634e-03,3.275067516051437568e+19,1.844675947018985144e+21,1.154407086894671620e+23,1.666711647306767139e+23
7.531062124248496734e-03,3.096529154458518733e+19,1.777069485868779045e+21,1.138135705988156453e+23,1.645343058018430207e+23
7.515030060120240184e-03,3.184579816208384410e+19,1.810579234303021416e+21,1.146264508261008765e+23,1.656027341370961376e+23
7.547094188376753283e-03,3.010857041393873306e+19,1.744138139761431806e+21,1.130020591069492297e+23,1.634658759930169577e+23
7.531062124248496734e-03,3.096531860480788070e+19,1.777069902557808427e+21,1.138135696899239271e+23,1.645343039248279924e+23
7.563126252505009833e-03,2.927498350089853747e+19,1.711775503878387663e+21,1.121919101112226205e+23,1.623974465609913619e+23
7.547094188376753283e-03,3.010859678436985651e+19,1.744138550274172125e+21,1.130020581822268829e+23,1.634658740913842841e+23
7.579158316633266383e-03,2.846392311174222234e+19,1.679972439814729892e+21,1.113831164452206564e+23,1.613290175032433092e+23
7.563126252505009833e-03,2.927500919839200461e+19,1.711775908288380010e+21,1.121919091703448716e+23,1.623974446342535643e+23
7.595190380761522933e-03,2.767479697637967462e+19,1.648719938348557795e+21,1.105756709089661105e+23,1.602605888172261858e+23
7.579158316633266383e-03,2.846394815275983258e+19,1.679972838194785288e+21,1.113831154878541925e+23,1.613290155508997890e+23
7.611222444889779483e-03,2.690702787258896794e+19,1.618009117878246965e+21,1.097695662691174769e+23,1.591921605003687494e+23
7.595190380761522933e-03,2.767482137699959194e+19,1.648720330770760860e+21,1.105756699347690119e+23,1.602605868387631911e+23
7.627254509018036033e-03,2.616005325892196762e+19,1.587831222872028479e+21,1.089647952591666398e+23,1.581237325500749940e+23
7.611222444889779483e-03,2.690705164851410534e+19,1.618009504413953032e+21,1.097695652777386469e+23,1.591921584952586032e+23
7.643286573146292583e-03,2.543332491609223987e+19,1.558177622329894633e+21,1.081613505796373647e+23,1.570553049637235133e+23
7.627254509018036033e-03,2.616007642548804813e+19,1.587831603591863861e+21,1.089647942502456198e+23,1.581237305177756915e+23
7.659318637274549132e-03,2.472630859666341478e+19,1.529039808257840120e+21,1.073592248982840415e+23,1.559868777386677014e+23
7.643286573146292583e-03,2.543334748827582874e+19,1.558177997303759241e+21,1.081613495528041501e+23,1.570553029036784537e+23
7.675350701402805682e-03,2.403848368285851648e+19,1.500409394154439705e+21,1.065584108502912493e+23,1.549184508722347130e+23
7.659318637274549132e-03,2.472633058908979610e+19,1.529040177554905367e+21,1.073592238531584941e+23,1.559868756503046474e+23
7.691382765531062232e-03,2.336934285231493530e+19,1.472278113509737759e+21,1.057589010384734556e+23,1.538500243617248591e+23
7.675350701402805682e-03,2.403850510980929536e+19,1.500409757843147194e+21,1.065584097864828961e+23,1.549184487549656231e+23
7.707414829659318782e-03,2.271839175161206784e+19,1.444637818316493423e+21,1.049606880334751518e+23,1.527815982044112382e+23
7.691382765531062232e-03,2.336936372773555814e+19,1.472278471657809773e+21,1.057588999555810192e+23,1.538500222149454851e+23
7.723446893787575332e-03,2.208514867740401664e+19,1.417480477593709838e+21,1.041637643739721126e+23,1.517131723975403399e+23
7.707414829659318782e-03,2.271841208911927706e+19,1.444638170990918500e+21,1.049606869310865670e+23,1.527815960275005546e+23
7.739478957915831882e-03,2.146914426499026125e+19,1.390798175922479432e+21,1.033681225668723034e+23,1.506447469383294449e+23
7.723446893787575332e-03,2.208516849029294490e+19,1.417480824860751692e+21,1.041637632516634360e+23,1.517131701898592020e+23
7.755511022044088432e-03,2.086992118416336896e+19,1.364583111994121912e+21,1.025737550875174749e+23,1.495763218239677320e+23
7.739478957915831882e-03,2.146916356624162816e+19,1.390798517847678517e+21,1.033681214242079312e+23,1.506447446992209576e+23
7.771543086172344982e-03,2.028703384217363251e+19,1.338827597170590089e+21,1.017806543798857483e+23,1.485078970516150367e+23
7.755511022044088432e-03,2.086993998645037466e+19,1.364583448642293596e+21,1.025737539240493884e+23,1.495763195527559245e+23
7.787575150300600664e-03,1.972004809365513011e+19,1.313524054057139831e+21,1.009888128567937975e+23,1.474394726184011128e+23
7.771543086172344982e-03,2.028705215786868326e+19,1.338827928605824909e+21,1.017806531951530607e+23,1.485078947476044933e+23
7.803607214428857214e-03,1.916854095736004198e+19,1.288665015087209382e+21,1.001982229000999540e+23,1.463710485214253642e+23
7.787575150300600664e-03,1.972006593483658445e+19,1.313524380342805332e+21,1.009888116503224684e+23,1.474394702808763859e+23
7.819639278557114631e-03,1.863210033955185459e+19,1.264243121119533466e+21,9.940887686090764740e+22,1.453026247577556537e+23
7.803607214428857214e-03,1.916855833581871104e+19,1.288665336285945922e+21,1.001982216714022531e+23,1.463710461496496321e+23
7.835671342685370314e-03,1.811032476390994739e+19,1.240251120047433449e+21,9.862076705977033923e+22,1.442342013244287222e+23
7.819639278557114631e-03,1.863211726679735501e+19,1.264243437293266272e+21,9.940887560948178485e+22,1.453026223509708378e+23
7.851703406813625996e-03,1.760282310780160000e+19,1.216681865420234293e+21,9.783388578689348692e+22,1.431657782184475550e+23
7.835671342685370314e-03,1.811034125117692314e+19,1.240251431257357156e+21,9.862076578509922448e+22,1.442341988818537425e+23
7.867735470941883413e-03,1.710921434478133043e+19,1.193528315076838949e+21,9.704822530234155794e+22,1.420973554367820024e+23
7.851703406813625996e-03,1.760283916605595853e+19,1.216682171726826045e+21,9.783388448844519834e+22,1.431657757392780782e+23
7.883767535070140831e-03,1.662912729317831270e+19,1.170783529791381176e+21,9.626377783624252732e+22,1.410289329763682427e+23
7.867735470941883413e-03,1.710922998472615526e+19,1.193528616539856044e+21,9.704822397956820199e+22,1.420973529201896367e+23
7.899799599198396513e-03,1.616220037063665664e+19,1.148440671930915750e+21,9.548053558899287838e+22,1.399605108341068865e+23
7.883767535070140831e-03,1.662914252525972685e+19,1.170783826469856739e+21,9.626377648857948357e+22,1.410289304214991956e+23
7.915831663326652196e-03,1.570808135447595622e+19,1.126493004125133079e+21,9.469849073146381153e+22,1.388920890068621045e+23
7.899799599198396513e-03,1.616221520504960819e+19,1.148440963883161879e+21,9.548053421585838008e+22,1.399605082400810420e+23
7.931863727454909613e-03,1.526642714774249062e+19,1.104933887948054725e+21,9.391763540520765437e+22,1.378236674914613084e+23
7.915831663326652196e-03,1.570809580116984422e+19,1.126493291408743465e+21,9.469848933225842554e+22,1.388920863727723521e+23
7.947895791583167030e-03,1.483690355082307379e+19,1.083756782611670630e+21,9.313796172266500994e+22,1.367552462846942952e+23
7.931863727454909613e-03,1.526644121642670694e+19,1.104934170619903607e+21,9.391763397931369392e+22,1.378236648163725866e+23
7.963927855711422713e-03,1.441918503849695846e+19,1.062955243671438361e+21,9.235946176737133462e+22,1.356868253833118383e+23
7.947895791583167030e-03,1.483691725097232179e+19,1.083757060727910171e+21,9.313796026944524281e+22,1.367552435676417465e+23
7.979959919839678395e-03,1.401295454230353715e+19,1.042522921743643443e+21,9.158212759416423737e+22,1.346184047840236405e+23
7.963927855711422713e-03,1.441919837935657165e+19,1.062955517287501267e+21,9.235946028616842949e+22,1.356868226233001040e+23
7.995991983967935812e-03,1.361790323810659328e+19,1.022453561234562482e+21,9.080595122939180247e+22,1.335499844834988371e+23
7.979959919839678395e-03,1.401296753289468723e+19,1.042523190914243232e+21,9.158212608430024373e+22,1.346184019800259213e+23
8.012024048096193229e-03,1.323373033873728922e+19,1.002740999081369666e+21,9.003092467112059339e+22,1.324815644783643355e+23
7.995991983967935812e-03,1.361791588723134259e+19,1.022453826013693739e+21,9.080594969016721107e+22,1.335499816344552158e+23
8.028056112224448912e-03,1.286014289160101683e+19,9.833791635047283425e+20,8.925703988934464661e+22,1.314131447652028850e+23
8.012024048096193229e-03,1.323374265498346496e+19,1.002741259522304770e+21,9.003092310181339673e+22,1.324815615831805516e+23
8.044088176352704594e-03,1.249685558113586176e+19,9.643620727730269061e+20,8.848428882619319032e+22,1.303447253405518025e+23
8.028056112224448912e-03,1.286015488334713856e+19,9.833794196600175985e+20,8.925703828920929878e+22,1.314131418227489427e+23
8.060120240480962012e-03,1.214359053601274061e+19,9.456838339782188728e+20,8.771266339614104748e+22,1.292763062009024857e+23
8.044088176352704594e-03,1.249686725655586202e+19,9.643623246945024737e+20,8.848428719445980165e+22,1.303447223496603599e+23
8.076152304609219429e-03,1.180007714096895795e+19,9.273386418231824876e+20,8.694215548621811614e+22,1.282078873426978962e+23
8.060120240480962012e-03,1.214360190308061594e+19,9.456840817169913610e+20,8.771266173201441148e+22,1.292763031603676971e+23
8.092184368737475111e-03,1.146605185316946125e+19,9.093207774205533225e+20,8.617275695621853099e+22,1.271394687623320568e+23
8.076152304609219429e-03,1.180008820746328064e+19,9.273388854296388567e+20,8.694215378887645122e+22,1.282078842512736004e+23
8.108216432865730794e-03,1.114125802299285299e+19,8.916246071029617132e+20,8.540445963891136843e+22,1.260710504561469135e+23
8.092184368737475111e-03,1.146606262667784192e+19,9.093210169443533455e+20,8.617275522481254092e+22,1.271394656187296797e+23
8.124248496993988211e-03,1.082544571914050150e+19,8.742445812446413455e+20,8.463725534025120062e+22,1.250026324204319838e+23
8.108216432865730794e-03,1.114126851091627622e+19,8.916248425930447913e+20,8.540445787256301761e+22,1.260710472590342771e+23
8.140280561122245628e-03,1.051837155796992205e+19,8.571752330943265505e+20,8.387113583958890119e+22,1.239342146514222758e+23
8.124248496993988211e-03,1.082545592869760000e+19,8.742448127492203479e+20,8.463725353805248935e+22,1.250026291684313263e+23
8.156312625250501311e-03,1.021979853695494554e+19,8.404111776193527153e+20,8.310609288988300463e+22,1.228657971452962920e+23
8.140280561122245628e-03,1.051838149620111155e+19,8.571754606608830956e+20,8.387113400060042281e+22,1.239342113431077352e+23
8.172344689378756993e-03,9.929495872177879040e+18,8.239471103609276989e+20,8.234211821791002545e+22,1.217973798981728249e+23
8.156312625250501311e-03,1.021980821072646554e+19,8.404114012946390057e+20,8.310609101313258658e+22,1.228657937791921947e+23
8.188376753507014411e-03,9.647238839760930816e+18,8.077778063005127803e+20,8.157920352447747850e+22,1.207289629061106379e+23
8.172344689378756993e-03,9.929505288185821184e+18,8.239473301909656044e+20,8.234211630239170586e+22,1.217973764727517898e+23
8.204408817635270093e-03,9.372808621145411584e+18,7.918981187372081480e+20,8.081734048463557388e+22,1.196605461651059156e+23
8.188376753507014411e-03,9.647248004535107584e+18,8.077780223305896428e+20,8.157920156914954325e+22,1.207289594197910602e+23
8.220440881763525776e-03,9.105992152129575936e+18,7.763029781760903741e+20,8.005652074788857630e+22,1.185921296710886060e+23
8.204408817635270093e-03,9.372817541053122560e+18,7.918983310118707528e+20,8.081733848841902988e+22,1.196605426162488962e+23
8.236472945891783193e-03,8.846581975578269696e+18,7.609873912274465587e+20,7.929673593840795963e+22,1.175237134199207263e+23
8.220440881763525776e-03,9.106000833379357696e+18,7.763031867391462605e+20,8.005651870966549053e+22,1.185921260579962067e+23
8.252505010020040610e-03,8.594376097718802432e+18,7.459464395168186368e+20,7.853797765524551107e+22,1.164552974073945339e+23
8.236472945891783193e-03,8.846590424223538176e+18,7.609875961219600876e+20,7.929673385702003311e+22,1.175237097408333695e+23
8.268537074148296293e-03,8.349177847939279872e+18,7.311752786057771090e+20,7.778023747254547907e+22,1.153868816292285671e+23
8.252505010020040610e-03,8.594384319661373440e+18,7.459466407851036508e+20,7.853797552949147835e+22,1.164552936604873282e+23
8.284569138276551975e-03,8.110795742007776256e+18,7.166691369233534157e+20,7.702350693975779495e+22,1.143184660810648267e+23
8.268537074148296293e-03,8.349185848932818944e+18,7.311754762893945733e+20,7.778023530117968219e+22,1.153868778126087071e+23
8.300601202404809392e-03,7.879043348632578048e+18,7.024233147080807547e+20,7.626777758185178110e+22,1.132500507584658397e+23
8.284569138276551975e-03,8.110803527661236224e+18,7.166693310631069614e+20,7.702350472148801919e+22,1.143184621927685559e+23
8.316633266533066809e-03,7.653739159284852736e+18,6.884331829605289165e+20,7.551304089953008563e+22,1.121816356569123442e+23
8.300601202404809392e-03,7.879050924413499392e+18,7.024235053440110428e+20,7.626777531533699003e+22,1.132500467964550788e+23
8.332665330661322492e-03,7.434706461207111680e+18,6.746941824062750720e+20,7.475928836944156007e+22,1.111132207717979710e+23
8.316633266533066809e-03,7.653746530522569728e+18,6.884333701319072154e+20,7.551303858337795487e+22,1.121816316190706473e+23
8.348697394789578174e-03,7.221773213532607488e+18,6.612018224692238746e+20,7.400651144439557993e+22,1.100448060984266095e+23
